Time Stamp,1-pH_Dev1,2-DO_Dev1,Agitation_Dev1,Air_Dev1,CO2_Dev1,GasFlow_Dev1,N2_Dev1,O2_Dev1,Pump1_Dev1,Pump2_Dev1,Pump3_Dev1,Temperature_Dev1
1/25/2023  2:03:13 am,6.00,29.04,"1,200.00",94.17,0.00,1.50,0.00,5.98,0.20,0.00,0.00,28.01
1/25/2023  2:04:13 am,6.00,25.40,"1,200.00",93.10,0.00,1.50,0.00,6.91,0.20,0.00,0.08,28.01
1/25/2023  2:05:12 am,6.00,27.58,"1,200.00",92.76,0.00,1.50,0.00,7.25,0.20,0.00,0.01,28.00
1/25/2023  2:06:13 am,6.00,34.20,"1,200.00",93.48,0.00,1.50,0.00,6.51,0.20,0.00,0.01,27.98
1/25/2023  2:07:13 am,6.00,37.15,"1,200.00",94.05,0.00,1.48,0.00,5.56,0.20,0.00,0.09,28.00
1/25/2023  2:08:12 am,6.00,62.76,"1,200.00",100.00,0.00,1.48,0.00,0.00,0.20,0.00,0.00,27.95
1/25/2023  2:09:13 am,6.00,42.13,"1,200.00",100.00,0.00,1.40,0.00,0.00,0.20,0.00,0.00,28.04
1/25/2023  2:10:13 am,6.00,22.25,"1,200.00",100.00,0.00,1.44,0.00,0.00,0.20,0.00,0.00,27.98
1/25/2023  2:11:12 am,6.00,16.62,"1,200.00",98.63,0.00,1.50,0.00,1.41,0.20,0.00,0.00,28.01
1/25/2023  2:12:13 am,6.00,15.53,"1,200.00",96.07,0.00,1.50,0.00,3.97,0.20,0.00,0.06,28.01
1/25/2023  2:13:12 am,6.00,19.32,"1,200.00",94.29,0.00,1.50,0.00,5.74,0.20,0.00,0.07,27.99
1/25/2023  2:14:13 am,6.00,21.95,"1,199.00",92.91,0.00,1.50,0.00,7.11,0.20,0.00,0.00,28.02
1/25/2023  2:15:13 am,6.00,26.62,"1,200.00",92.40,0.00,1.50,0.00,7.58,0.20,0.00,0.00,27.98
1/25/2023  2:16:12 am,6.00,30.53,"1,200.00",92.75,0.00,1.50,0.00,7.29,0.20,0.00,0.07,28.03
1/25/2023  2:17:13 am,6.00,33.65,"1,200.00",93.43,0.00,1.48,0.00,6.56,0.20,0.00,0.00,27.97
1/25/2023  2:18:13 am,6.00,34.56,"1,200.00",94.26,0.00,1.48,0.00,5.73,0.20,0.00,0.00,28.03
1/25/2023  2:19:12 am,6.00,32.63,"1,200.00",94.66,0.00,1.48,0.00,5.33,0.20,0.00,0.08,27.98
1/25/2023  2:20:13 am,6.00,26.27,"1,200.00",93.79,0.00,1.50,0.00,6.31,0.20,0.00,0.00,28.02
1/25/2023  2:21:12 am,6.00,28.37,"1,200.00",93.41,0.00,1.50,0.00,6.60,0.20,0.00,0.01,28.00
1/25/2023  2:22:13 am,6.00,28.14,"1,200.00",93.16,0.00,1.50,0.00,6.86,0.20,0.00,0.01,28.02
1/25/2023  2:23:13 am,6.00,31.60,"1,199.00",93.56,0.00,1.48,0.00,6.43,0.20,0.00,0.09,27.99
1/25/2023  2:24:12 am,6.00,31.15,"1,200.00",93.79,0.00,1.50,0.00,6.21,0.20,0.00,0.01,28.01
1/25/2023  2:25:13 am,6.00,32.26,"1,200.00",94.19,0.00,1.50,0.00,5.81,0.20,0.00,0.01,28.00
1/25/2023  2:26:14 am,6.00,28.35,"1,200.00",93.89,0.00,1.48,0.00,6.11,0.20,0.00,0.00,28.01
1/25/2023  2:27:12 am,6.00,27.60,"1,200.00",93.43,0.00,1.50,0.00,6.54,0.20,0.00,0.00,28.00
1/25/2023  2:28:13 am,6.00,28.80,"1,200.00",93.27,0.00,1.50,0.00,6.73,0.20,0.00,0.08,28.00
1/25/2023  2:29:13 am,6.00,27.47,"1,200.00",92.79,0.00,1.48,0.00,7.22,0.20,0.00,0.08,28.01
1/25/2023  2:30:12 am,6.00,30.70,"1,199.00",93.00,0.00,1.48,0.00,7.00,0.20,0.00,0.01,28.00
1/25/2023  2:31:13 am,6.00,30.69,"1,200.00",93.01,0.00,1.50,0.00,6.92,0.20,0.00,0.01,28.00
1/25/2023  2:32:13 am,6.00,33.53,"1,200.00",93.48,0.00,1.50,0.00,6.36,0.20,0.00,0.00,28.00
1/25/2023  2:33:14 am,6.00,34.11,"1,200.00",94.50,0.00,1.50,0.00,5.48,0.20,0.00,0.01,28.00
1/25/2023  2:34:12 am,6.00,30.42,"1,200.00",94.44,0.00,1.50,0.00,5.56,0.20,0.00,0.09,27.99
1/25/2023  2:35:13 am,6.00,29.42,"1,200.00",94.24,0.00,1.50,0.00,5.76,0.20,0.00,0.00,28.00
1/25/2023  2:36:14 am,6.00,26.62,"1,199.00",93.45,0.00,1.50,0.00,6.56,0.20,0.00,0.00,27.99
1/25/2023  2:37:12 am,6.00,27.64,"1,200.00",93.09,0.00,1.50,0.00,6.92,0.20,0.00,0.00,28.00
1/25/2023  2:38:13 am,6.00,29.48,"1,200.00",92.96,0.00,1.50,0.00,7.04,0.20,0.00,0.08,28.00
1/25/2023  2:39:12 am,6.00,31.31,"1,200.00",93.03,0.00,1.50,0.00,6.88,0.20,0.00,0.09,28.00
1/25/2023  2:40:12 am,6.00,31.80,"1,200.00",93.38,0.00,1.50,0.00,6.61,0.20,0.00,0.01,28.00
1/25/2023  2:41:13 am,6.00,30.34,"1,200.00",93.57,0.00,1.50,0.00,6.43,0.20,0.00,0.00,28.02
1/25/2023  2:42:12 am,6.00,30.53,"1,200.00",93.66,0.00,1.50,0.00,6.34,0.20,0.00,0.00,27.99
1/25/2023  2:43:13 am,6.00,28.81,"1,200.00",93.30,0.00,1.48,0.00,6.73,0.20,0.00,0.08,28.01
1/25/2023  2:44:13 am,6.00,29.39,"1,200.00",93.21,0.00,1.50,0.00,6.79,0.20,0.00,0.08,28.00
1/25/2023  2:45:12 am,6.00,28.84,"1,200.00",93.37,0.00,1.50,0.00,6.79,0.20,0.00,0.01,28.01
1/25/2023  2:46:13 am,6.00,27.83,"1,200.00",92.73,0.00,1.50,0.00,7.27,0.20,0.00,0.09,27.99
1/25/2023  2:47:13 am,6.00,31.91,"1,200.00",93.24,0.00,1.50,0.00,6.76,0.20,0.00,0.01,28.01
1/25/2023  2:48:14 am,6.00,31.90,"1,200.00",93.69,0.00,1.50,0.00,6.30,0.20,0.00,0.01,28.00
1/25/2023  2:49:12 am,6.00,32.46,"1,200.00",94.12,0.00,1.50,0.00,5.87,0.20,0.00,0.01,28.00
1/25/2023  2:50:13 am,6.00,30.65,"1,200.00",94.38,0.00,1.50,0.00,5.62,0.20,0.00,0.00,28.00
1/25/2023  2:51:13 am,6.00,29.46,"1,199.00",94.20,0.00,1.50,0.00,5.81,0.20,0.00,0.00,28.00
1/25/2023  2:52:12 am,6.00,28.24,"1,200.00",93.90,0.00,1.50,0.00,6.10,0.20,0.00,0.01,28.00
1/25/2023  2:53:13 am,6.00,27.97,"1,200.00",93.51,0.00,1.50,0.00,6.50,0.20,0.00,0.08,28.01
1/25/2023  2:54:13 am,6.00,29.19,"1,200.00",93.59,0.00,1.50,0.00,6.45,0.20,0.00,0.01,28.00
1/25/2023  2:55:12 am,6.00,28.23,"1,200.00",93.11,0.00,1.50,0.00,6.87,0.20,0.00,0.09,28.00
1/25/2023  2:56:12 am,6.00,30.40,"1,200.00",93.17,0.00,1.50,0.00,6.83,0.20,0.00,0.02,28.00
1/25/2023  2:57:13 am,6.00,31.56,"1,200.00",93.34,0.00,1.50,0.00,6.65,0.20,0.00,0.00,28.00
1/25/2023  2:58:14 am,6.00,30.15,"1,200.00",93.37,0.00,1.48,0.00,6.63,0.20,0.00,0.01,28.01
1/25/2023  2:59:12 am,6.00,28.99,"1,200.00",92.99,0.00,1.50,0.00,6.95,0.20,0.00,0.00,28.00
1/25/2023  3:00:13 am,6.00,30.19,"1,200.00",93.19,0.00,1.50,0.00,6.83,0.20,0.00,0.01,28.01
1/25/2023  3:01:12 am,6.00,29.49,"1,200.00",93.03,0.00,1.50,0.00,6.96,0.20,0.00,0.00,28.00
1/25/2023  3:02:13 am,6.00,31.25,"1,200.00",93.16,0.00,1.50,0.00,6.83,0.20,0.00,0.00,28.00
1/25/2023  3:03:13 am,6.00,31.46,"1,200.00",93.38,0.00,1.50,0.00,6.61,0.20,0.00,0.01,27.99
1/25/2023  3:04:12 am,6.00,29.87,"1,200.00",93.28,0.00,1.50,0.00,6.72,0.20,0.00,0.09,28.00
1/25/2023  3:05:13 am,6.00,50.27,"1,200.00",97.00,0.00,1.50,0.00,2.94,0.20,0.00,0.01,27.94
1/25/2023  3:06:13 am,6.00,55.99,"1,200.00",100.00,0.00,1.38,0.00,0.00,0.20,0.00,0.00,28.05
1/25/2023  3:07:12 am,6.00,29.07,"1,199.00",100.00,0.00,1.42,0.00,0.00,0.20,0.00,0.00,27.98
1/25/2023  3:08:13 am,6.00,17.87,"1,200.00",99.85,0.00,1.48,0.00,0.18,0.20,0.00,0.00,28.02
1/25/2023  3:09:13 am,6.00,15.03,"1,200.00",97.16,0.00,1.50,0.00,2.89,0.20,0.00,0.00,27.99
1/25/2023  3:10:12 am,6.00,16.11,"1,200.00",94.80,0.00,1.50,0.00,5.24,0.20,0.00,0.06,28.00
1/25/2023  3:11:13 am,6.00,17.93,"1,200.00",92.79,0.00,1.50,0.00,7.25,0.20,0.00,0.00,28.01
1/25/2023  3:12:13 am,6.00,24.08,"1,200.00",91.67,0.00,1.48,0.00,8.20,0.20,0.00,0.00,28.00
1/25/2023  3:13:14 am,6.00,31.72,"1,200.00",92.10,0.00,1.50,0.00,7.90,0.20,0.00,0.07,28.01
1/25/2023  3:14:12 am,6.00,34.73,"1,200.00",92.96,0.00,1.50,0.00,7.02,0.20,0.00,0.00,27.99
1/25/2023  3:15:13 am,6.00,34.69,"1,200.00",93.72,0.00,1.50,0.00,6.27,0.20,0.00,0.00,28.00
1/25/2023  3:16:14 am,6.00,32.93,"1,200.00",94.01,0.00,1.50,0.00,5.92,0.20,0.00,0.07,28.00
1/25/2023  3:17:12 am,6.00,30.63,"1,200.00",94.05,0.00,1.50,0.00,5.95,0.20,0.00,0.00,28.01
1/25/2023  3:18:13 am,6.00,27.18,"1,200.00",93.30,0.00,1.50,0.00,6.71,0.20,0.00,0.08,28.00
1/25/2023  3:19:13 am,6.00,27.98,"1,200.00",92.87,0.00,1.48,0.00,7.07,0.20,0.00,0.00,28.00
1/25/2023  3:20:12 am,6.00,32.61,"1,200.00",93.22,0.00,1.50,0.00,6.67,0.00,0.00,0.00,28.00
1/25/2023  3:21:12 am,6.00,38.76,"1,200.00",94.65,0.00,1.50,0.00,5.33,0.00,0.00,0.01,27.96
1/25/2023  3:22:13 am,6.00,63.85,"1,200.00",100.00,0.00,1.48,0.00,0.00,0.00,0.00,0.01,28.00
1/25/2023  3:23:12 am,6.01,67.76,"1,200.00",100.00,0.00,1.26,0.00,0.00,0.20,0.00,0.00,28.06
1/25/2023  3:24:12 am,6.00,7.12,"1,200.00",99.87,0.00,1.48,0.00,0.34,0.20,0.00,0.00,27.97
1/25/2023  3:25:13 am,6.00,5.71,"1,200.00",95.34,0.00,1.50,0.00,4.73,0.20,0.00,0.04,28.06
1/25/2023  3:26:12 am,6.00,6.48,"1,200.00",91.44,0.00,1.50,0.00,8.58,0.20,0.00,0.00,27.98
1/25/2023  3:27:12 am,6.00,7.12,"1,200.00",87.52,0.00,1.50,0.00,12.54,0.20,0.00,0.05,28.05
1/25/2023  3:28:13 am,6.00,8.66,"1,200.00",83.78,0.00,1.50,0.00,16.22,0.20,0.00,0.06,28.01
1/25/2023  3:29:13 am,6.00,9.77,"1,200.00",80.34,0.00,1.46,0.00,19.72,0.20,0.00,0.00,28.04
1/25/2023  3:30:12 am,6.00,10.80,"1,200.00",77.10,0.00,1.50,0.00,22.90,0.20,0.00,0.16,28.04
1/25/2023  3:31:13 am,6.00,12.06,"1,200.00",73.97,0.00,1.46,0.00,26.08,0.20,0.00,0.17,28.06
1/25/2023  3:32:12 am,6.00,13.23,"1,199.00",71.20,0.00,1.46,0.00,28.85,0.20,0.00,0.10,28.05
1/25/2023  3:33:12 am,6.00,14.06,"1,200.00",68.42,0.00,1.46,0.00,31.63,0.20,0.00,0.20,28.06
1/25/2023  3:34:13 am,6.00,16.14,"1,200.00",66.05,0.00,1.48,0.00,33.99,0.20,0.00,0.20,28.05
1/25/2023  3:35:12 am,6.00,17.95,"1,200.00",63.96,0.00,1.48,0.00,36.01,0.20,0.00,0.14,28.06
1/25/2023  3:36:12 am,6.00,21.15,"1,200.00",62.52,0.00,1.48,0.00,37.51,0.20,0.00,0.15,28.07
1/25/2023  3:37:13 am,6.00,24.44,"1,200.00",61.57,0.00,1.48,0.00,38.45,0.20,0.00,0.24,28.07
1/25/2023  3:38:13 am,6.00,27.35,"1,200.00",61.20,0.00,1.50,0.00,38.80,0.20,0.00,0.17,28.06
1/25/2023  3:39:12 am,6.00,31.04,"1,200.00",61.52,0.00,1.48,0.00,38.48,0.20,0.00,0.10,28.06
1/25/2023  3:40:12 am,6.00,34.54,"1,200.00",62.48,0.00,1.48,0.00,37.50,0.20,0.00,0.10,28.06
1/25/2023  3:41:13 am,6.00,36.98,"1,200.00",63.82,0.00,1.50,0.00,36.16,0.20,0.00,0.01,28.04
1/25/2023  3:42:14 am,6.00,43.84,"1,200.00",66.02,0.00,1.50,0.00,33.94,0.20,0.00,0.00,28.03
1/25/2023  3:43:12 am,6.01,101.70,"1,200.00",78.53,0.00,1.46,0.00,21.26,0.20,0.00,0.00,27.95
1/25/2023  3:44:13 am,6.02,94.23,"1,200.00",90.14,0.00,1.50,0.00,9.68,0.20,0.00,0.00,28.03
1/25/2023  3:45:13 am,6.02,64.50,"1,199.00",95.00,0.00,1.50,0.00,5.06,0.20,0.00,0.00,27.93
1/25/2023  3:46:12 am,6.03,33.22,"1,200.00",95.31,0.00,1.50,0.00,5.18,0.20,0.00,0.00,28.04
1/25/2023  3:47:13 am,6.03,18.77,"1,200.00",92.21,0.00,1.50,0.00,7.82,0.20,0.00,0.00,27.95
1/25/2023  3:48:13 am,6.03,17.35,"1,200.00",89.65,0.00,1.50,0.00,10.28,0.20,0.00,0.00,28.02
1/25/2023  3:49:12 am,6.03,30.51,"1,200.00",88.48,0.00,1.50,0.00,10.62,0.20,0.00,0.00,27.94
1/25/2023  3:50:12 am,6.04,49.69,"1,200.00",93.99,0.00,1.48,0.00,5.95,0.20,0.00,0.00,28.03
1/25/2023  3:51:13 am,6.04,31.01,"1,200.00",93.71,0.00,1.50,0.00,6.29,0.20,0.00,0.00,27.95
1/25/2023  3:52:12 am,6.04,22.05,"1,200.00",92.09,0.00,1.50,0.00,7.94,0.20,0.00,0.00,28.02
1/25/2023  3:53:14 am,6.04,24.66,"1,200.00",90.72,0.00,1.50,0.00,9.07,0.20,0.00,0.00,27.97
1/25/2023  3:54:13 am,6.04,24.94,"1,200.00",89.92,0.00,1.50,0.00,10.09,0.20,0.00,0.00,28.01
1/25/2023  3:55:13 am,6.04,30.69,"1,200.00",90.03,0.00,1.48,0.00,9.97,0.20,0.00,0.00,27.98
1/25/2023  3:56:12 am,6.04,35.62,"1,199.00",91.05,0.00,1.48,0.00,8.94,0.20,0.00,0.00,28.01
1/25/2023  3:57:13 am,6.04,32.43,"1,200.00",91.08,0.00,1.48,0.00,8.91,0.20,0.00,0.00,27.97
1/25/2023  3:58:13 am,6.03,30.47,"1,200.00",91.11,0.00,1.50,0.00,8.84,0.20,0.00,0.00,28.00
1/25/2023  3:59:12 am,6.03,30.66,"1,200.00",90.99,0.00,1.48,0.00,8.87,0.20,0.00,0.00,27.98
1/25/2023  4:00:13 am,6.03,31.70,"1,200.00",91.33,0.00,1.50,0.00,8.67,0.20,0.00,0.00,27.99
1/25/2023  4:01:14 am,6.03,28.17,"1,200.00",90.85,0.00,1.50,0.00,9.15,0.20,0.00,0.00,27.99
1/25/2023  4:02:12 am,6.03,33.21,"1,200.00",91.39,0.00,1.48,0.00,8.60,0.20,0.00,0.00,27.99
1/25/2023  4:03:13 am,6.03,32.38,"1,200.00",91.64,0.00,1.50,0.00,8.35,0.20,0.00,0.00,28.00
1/25/2023  4:04:13 am,6.02,27.16,"1,200.00",90.67,0.00,1.50,0.00,9.25,0.20,0.00,0.00,27.98
1/25/2023  4:05:12 am,6.02,30.97,"1,200.00",90.95,0.00,1.48,0.00,9.05,0.20,0.00,0.00,27.99
1/25/2023  4:06:12 am,6.02,31.42,"1,200.00",91.08,0.00,1.48,0.00,8.82,0.20,0.00,0.00,27.99
1/25/2023  4:07:13 am,6.02,31.39,"1,200.00",91.38,0.00,1.50,0.00,8.62,0.20,0.00,0.00,28.00
1/25/2023  4:08:12 am,6.02,31.16,"1,200.00",91.54,0.00,1.50,0.00,8.46,0.20,0.00,0.00,27.98
1/25/2023  4:09:13 am,6.02,30.05,"1,200.00",91.60,0.00,1.50,0.00,8.40,0.20,0.00,0.00,28.00
1/25/2023  4:10:13 am,6.02,27.60,"1,200.00",90.77,0.00,1.50,0.00,9.12,0.20,0.00,0.00,27.98
1/25/2023  4:11:12 am,6.02,27.31,"1,200.00",90.47,0.00,1.50,0.00,9.54,0.20,0.00,0.00,28.02
1/25/2023  4:12:12 am,6.02,31.12,"1,200.00",90.85,0.00,1.50,0.00,9.14,0.20,0.00,0.00,27.97
1/25/2023  4:13:13 am,6.01,31.15,"1,200.00",90.94,0.00,1.50,0.00,9.06,0.20,0.00,0.00,28.00
1/25/2023  4:14:12 am,6.01,33.16,"1,200.00",91.47,0.00,1.50,0.00,8.52,0.20,0.00,0.00,27.97
1/25/2023  4:15:12 am,6.01,38.56,"1,200.00",93.20,0.00,1.50,0.00,6.78,0.20,0.00,0.00,28.01
1/25/2023  4:16:13 am,6.01,28.19,"1,200.00",92.38,0.00,1.50,0.00,7.62,0.20,0.00,0.00,27.98
1/25/2023  4:17:14 am,6.01,27.14,"1,200.00",91.69,0.00,1.50,0.00,8.32,0.20,0.00,0.00,28.00
1/25/2023  4:18:12 am,6.01,37.97,"1,200.00",92.56,0.00,1.50,0.00,7.41,0.20,0.00,0.00,27.95
1/25/2023  4:19:13 am,6.00,39.34,"1,200.00",95.03,0.00,1.48,0.00,4.94,0.20,0.00,0.00,28.03
1/25/2023  4:20:12 am,6.00,29.28,"1,200.00",94.59,0.00,1.50,0.00,5.41,0.20,0.00,0.00,27.96
1/25/2023  4:21:13 am,6.00,25.30,"1,200.00",93.73,0.00,1.48,0.00,6.28,0.20,0.00,0.00,28.02
1/25/2023  4:22:13 am,6.00,25.33,"1,200.00",92.58,0.00,1.48,0.00,7.43,0.20,0.00,0.00,27.97
1/25/2023  4:23:13 am,6.00,26.37,"1,200.00",91.95,0.00,1.50,0.00,8.06,0.20,0.00,0.00,28.02
1/25/2023  4:24:13 am,6.00,27.27,"1,200.00",91.48,0.00,1.50,0.00,8.53,0.20,0.00,0.00,27.98
1/25/2023  4:25:12 am,6.00,29.49,"1,200.00",91.35,0.00,1.48,0.00,8.65,0.20,0.00,0.00,28.00
1/25/2023  4:26:13 am,6.00,33.08,"1,200.00",92.06,0.00,1.48,0.00,7.93,0.20,0.00,0.00,27.99
1/25/2023  4:27:13 am,6.00,29.30,"1,200.00",91.83,0.00,1.50,0.00,8.18,0.20,0.00,0.00,27.99
1/25/2023  4:28:12 am,5.99,30.52,"1,200.00",91.87,0.00,1.50,0.00,8.13,0.20,0.00,0.00,27.99
1/25/2023  4:29:13 am,5.99,30.08,"1,200.00",91.96,0.00,1.50,0.00,8.04,0.20,0.00,0.00,27.99
1/25/2023  4:30:13 am,5.99,28.19,"1,200.00",91.62,0.00,1.50,0.00,8.39,0.20,0.00,0.00,28.01
1/25/2023  4:31:12 am,5.99,28.72,"1,200.00",91.46,0.00,1.50,0.00,8.54,0.20,0.00,0.00,27.98
1/25/2023  4:32:13 am,5.99,29.15,"1,200.00",91.57,0.00,1.50,0.00,8.43,0.20,0.00,0.00,28.01
1/25/2023  4:33:13 am,5.99,29.82,"1,200.00",91.71,0.00,1.50,0.00,8.26,0.20,0.00,0.00,27.99
1/25/2023  4:34:12 am,5.99,29.64,"1,200.00",91.66,0.00,1.50,0.00,8.34,0.20,0.00,0.00,28.01
1/25/2023  4:35:13 am,5.99,30.35,"1,200.00",91.76,0.00,1.50,0.00,8.24,0.20,0.00,0.00,27.98
1/25/2023  4:36:13 am,5.99,30.91,"1,200.00",91.65,0.00,1.50,0.00,8.34,0.20,0.00,0.00,28.01
1/25/2023  4:37:12 am,5.99,30.53,"1,200.00",91.78,0.00,1.48,0.00,8.22,0.20,0.00,0.00,27.99
1/25/2023  4:38:13 am,5.99,30.71,"1,200.00",91.83,0.00,1.50,0.00,8.08,0.20,0.00,0.00,28.00
1/25/2023  4:39:14 am,5.99,30.11,"1,200.00",91.59,0.00,1.50,0.00,8.41,0.20,0.00,0.00,27.99
1/25/2023  4:40:12 am,5.98,49.28,"1,200.00",93.57,0.00,1.50,0.00,5.48,0.20,0.00,0.00,27.96
1/25/2023  4:41:13 am,5.99,42.90,"1,200.00",97.35,0.00,1.50,0.00,2.61,0.20,0.00,0.00,28.02
1/25/2023  4:42:12 am,5.98,25.06,"1,200.00",95.94,0.00,1.50,0.00,4.08,0.20,0.00,0.00,27.97
1/25/2023  4:43:13 am,5.98,19.91,"1,200.00",94.01,0.00,1.50,0.00,6.02,0.20,0.00,0.00,28.02
1/25/2023  4:44:12 am,5.98,20.26,"1,200.00",92.42,0.00,1.48,0.00,7.61,0.20,0.00,0.00,27.97
1/25/2023  4:45:12 am,5.98,22.73,"1,200.00",91.04,0.00,1.50,0.00,8.84,0.20,0.00,0.00,28.01
1/25/2023  4:46:13 am,5.97,28.48,"1,200.00",91.04,0.00,1.50,0.00,8.96,0.20,0.00,0.00,27.98
1/25/2023  4:47:12 am,5.98,32.84,"1,200.00",91.71,0.00,1.50,0.00,8.28,0.20,0.00,0.00,28.00
1/25/2023  4:48:13 am,5.98,34.03,"1,200.00",92.42,0.00,1.50,0.00,7.57,0.20,0.00,0.00,27.99
1/25/2023  4:49:13 am,5.97,30.64,"1,200.00",92.60,0.00,1.50,0.00,7.41,0.20,0.00,0.00,27.99
1/25/2023  4:50:12 am,5.97,27.61,"1,200.00",92.12,0.00,1.50,0.00,7.89,0.20,0.00,0.00,28.00
1/25/2023  4:51:13 am,5.97,28.33,"1,200.00",91.87,0.00,1.50,0.00,8.14,0.20,0.00,0.00,27.99
1/25/2023  4:52:13 am,5.97,29.17,"1,200.00",91.70,0.00,1.50,0.00,8.30,0.20,0.00,0.00,28.00
1/25/2023  4:53:12 am,5.97,32.67,"1,200.00",92.08,0.00,1.50,0.00,7.91,0.20,0.00,0.00,27.98
1/25/2023  4:54:12 am,5.97,31.37,"1,200.00",92.49,0.00,1.50,0.00,7.50,0.20,0.00,0.00,28.01
1/25/2023  4:55:13 am,5.97,29.07,"1,200.00",92.26,0.00,1.50,0.00,7.75,0.20,0.00,0.00,27.99
1/25/2023  4:56:12 am,5.97,26.69,"1,200.00",91.60,0.00,1.50,0.00,8.41,0.20,0.00,0.00,28.00
1/25/2023  4:57:13 am,5.97,26.59,"1,200.00",91.01,0.00,1.50,0.00,9.00,0.20,0.00,0.00,28.00
1/25/2023  4:58:13 am,5.96,34.74,"1,200.00",91.87,0.00,1.50,0.00,8.12,0.20,0.00,0.00,27.98
1/25/2023  4:59:12 am,5.97,52.09,"1,200.00",95.69,0.00,1.50,0.00,4.25,0.20,0.00,0.00,27.97
1/25/2023  5:00:12 am,5.97,41.79,"1,200.00",98.17,0.00,1.48,0.00,1.80,0.20,0.00,0.10,28.02
1/25/2023  5:01:13 am,5.97,17.76,"1,200.00",94.79,0.00,1.50,0.00,5.35,0.20,0.00,0.19,27.98
1/25/2023  5:02:12 am,5.97,17.57,"1,200.00",92.44,0.00,1.48,0.00,7.56,0.20,0.00,0.18,28.02
1/25/2023  5:03:12 am,5.97,20.63,"1,200.00",90.80,0.00,1.48,0.00,9.22,0.20,0.00,0.24,27.99
1/25/2023  5:04:13 am,5.98,28.39,"1,200.00",90.67,0.00,1.48,0.00,9.34,0.20,0.00,0.11,28.01
1/25/2023  5:05:13 am,5.99,33.61,"1,200.00",91.32,0.00,1.50,0.00,8.67,0.20,0.00,0.06,28.00
1/25/2023  5:06:13 am,5.99,32.19,"1,200.00",91.25,0.00,1.50,0.00,8.58,0.20,0.00,0.12,28.00
1/25/2023  5:07:12 am,5.99,35.55,"1,199.00",92.44,0.00,1.48,0.00,7.53,0.20,0.00,0.04,28.00
1/25/2023  5:08:12 am,5.99,32.42,"1,200.00",92.82,0.00,1.50,0.00,7.17,0.20,0.00,0.01,27.99
1/25/2023  5:09:13 am,5.99,31.33,"1,200.00",93.01,0.00,1.50,0.00,6.99,0.20,0.00,0.13,28.00
1/25/2023  5:10:12 am,5.99,27.66,"1,200.00",92.39,0.00,1.50,0.00,7.62,0.20,0.00,0.01,27.99
1/25/2023  5:11:13 am,5.99,28.52,"1,200.00",92.03,0.00,1.50,0.00,7.90,0.20,0.00,0.05,28.01
1/25/2023  5:12:13 am,5.99,30.01,"1,200.00",92.10,0.00,1.50,0.00,7.88,0.20,0.00,0.16,27.99
1/25/2023  5:13:12 am,6.00,26.37,"1,200.00",91.31,0.00,1.50,0.00,8.70,0.20,0.00,0.00,28.01
1/25/2023  5:14:12 am,6.00,31.04,"1,200.00",91.54,0.00,1.48,0.00,8.45,0.20,0.00,0.00,27.99
1/25/2023  5:15:13 am,6.00,35.13,"1,200.00",92.18,0.00,1.50,0.00,7.80,0.20,0.00,0.06,28.00
1/25/2023  5:16:14 am,6.00,32.75,"1,200.00",92.72,0.00,1.48,0.00,7.28,0.20,0.00,0.00,28.00
1/25/2023  5:17:13 am,6.00,34.51,"1,200.00",93.58,0.00,1.50,0.00,6.42,0.20,0.00,0.01,27.99
1/25/2023  5:18:13 am,6.00,29.17,"1,200.00",93.11,0.00,1.50,0.00,6.89,0.20,0.00,0.01,28.00
1/25/2023  5:19:14 am,6.00,28.57,"1,200.00",92.82,0.00,1.50,0.00,7.19,0.20,0.00,0.02,28.00
1/25/2023  5:20:12 am,6.00,27.44,"1,200.00",92.33,0.00,1.50,0.00,7.68,0.20,0.00,0.00,28.00
1/25/2023  5:21:13 am,6.00,39.20,"1,200.00",93.49,0.00,1.50,0.00,6.48,0.20,0.00,0.04,27.97
1/25/2023  5:22:14 am,6.00,38.96,"1,200.00",96.16,0.00,1.50,0.00,4.11,0.20,0.00,0.00,28.02
1/25/2023  5:23:12 am,6.00,27.81,"1,200.00",95.19,0.00,1.48,0.00,4.94,0.20,0.00,0.04,27.97
1/25/2023  5:24:13 am,6.00,22.44,"1,200.00",93.52,0.00,1.50,0.00,6.50,0.20,0.00,0.04,28.02
1/25/2023  5:25:13 am,6.00,21.87,"1,200.00",92.12,0.00,1.50,0.00,7.90,0.20,0.00,0.00,27.98
1/25/2023  5:26:12 am,6.00,29.10,"1,200.00",92.28,0.00,1.50,0.00,7.72,0.20,0.00,0.00,28.01
1/25/2023  5:27:13 am,6.00,31.98,"1,200.00",92.44,0.00,1.50,0.00,7.55,0.20,100.00,0.05,27.98
1/25/2023  5:28:13 am,6.00,27.38,"1,200.00",91.82,0.00,1.48,0.00,8.19,0.20,0.00,0.06,28.02
1/25/2023  5:29:12 am,6.00,29.05,"1,200.00",91.60,0.00,1.50,0.00,8.40,0.20,0.00,0.15,27.98
1/25/2023  5:30:12 am,6.00,27.65,"1,200.00",91.28,0.00,1.50,0.00,8.82,0.20,0.00,0.09,28.02
1/25/2023  5:31:13 am,6.00,30.19,"1,200.00",91.29,0.00,1.50,0.00,8.71,0.20,0.00,0.00,27.98
1/25/2023  5:32:12 am,6.00,36.27,"1,200.00",92.24,0.00,1.50,0.00,7.62,0.20,0.00,0.01,28.00
