Time Stamp,,1-pH_Dev2,,2-DO_Dev2,,Agitation_Dev2,,Air_Dev2,,CO2_Dev2,,GasFlow_Dev2,N2_Dev2,O2_Dev2,,Pump1_Dev2,,Pump2_Dev2,,Pump3_Dev2,,Temperature_Dev2,,
1/25/2023  4:29:24 am,,6,,28.08,,"1,200.00",,92.84,,0,,1.5,0,7.17,,0.2,,0,,0,,28.01,,
1/25/2023  4:30:23 am,,6,,29.57,,"1,200.00",,92.8,,0,,1.5,0,7.2,,0.2,,0,,0.2,,27.99,,
1/25/2023  4:31:24 am,,6,,26.61,,"1,200.00",,92.08,,0,,1.5,0,7.93,,0.2,,0,,0.37,,28.01,,
1/25/2023  4:32:22 am,,6,,29.77,,"1,200.00",,92.16,,0,,1.5,0,7.84,,0.2,,0,,0.03,,28,,
1/25/2023  4:33:23 am,,6,,31.43,,"1,200.00",,92.41,,0,,1.5,0,7.58,,0.2,,0,,0.03,,28.01,,
1/25/2023  4:34:24 am,,6,,28.04,,"1,200.00",,92.08,,0,,1.48,0,7.93,,0.2,,0,,0.2,,28,,
1/25/2023  4:35:23 am,,6,,30.56,,"1,200.00",,92.14,,0,,1.5,0,7.86,,0.2,,0,,0,,27.99,,
1/25/2023  4:36:23 am,,6,,31.9,,"1,200.00",,92.29,,0,,1.48,0,7.71,,0.2,,0,,0.02,,28,,
1/25/2023  4:37:22 am,,6,,31.15,,"1,200.00",,92.48,,0,,1.5,0,7.51,,0.2,,0,,0.18,,28.01,,
1/25/2023  4:38:23 am,,6,,32.91,,"1,200.00",,93.48,,0,,1.48,0,6.51,,0.2,,0,,0,,28,,
1/25/2023  4:39:24 am,,6,,31.1,,"1,200.00",,93.44,,0,,1.5,0,6.56,,0.2,,0,,0,,27.99,,
1/25/2023  4:40:22 am,,6,,27.3,,"1,200.00",,92.88,,0,,1.48,0,7.13,,0.2,,0,,0.16,,28.01,,
1/25/2023  4:41:23 am,,6,,28.58,,"1,200.00",,92.75,,0,,1.5,0,7.26,,0.2,,0,,0,,27.99,,
1/25/2023  4:42:23 am,,6,,28.05,,"1,200.00",,92.37,,0,,1.48,0,7.64,,0.2,,0,,0.18,,28.01,,
1/25/2023  4:43:23 am,,6,,30.5,,"1,200.00",,92.47,,0,,1.5,0,7.52,,0.2,,0,,0.35,,27.99,,
1/25/2023  4:44:24 am,,6,,33.38,,"1,200.00",,93.11,,0,,1.5,0,6.88,,0.2,,0,,0.01,,27.99,,
1/25/2023  4:45:23 am,,6,,30.27,,"1,200.00",,93.03,,0,,1.5,0,6.97,,0.2,,0,,0,,28,,
1/25/2023  4:46:23 am,,6,,27.17,,"1,200.00",,92.52,,0,,1.5,0,7.49,,0.2,,0,,0,,28.01,,
1/25/2023  4:47:24 am,,6,,28.29,,"1,200.00",,92.05,,0,,1.5,0,7.95,,0.2,,0,,0.19,,28,,
1/25/2023  4:48:23 am,,6,,31.35,,"1,200.00",,92.45,,0,,1.48,0,7.55,,0.2,,0,,0.02,,28,,
1/25/2023  4:49:23 am,,6,,28.49,,"1,200.00",,91.98,,0,,1.5,0,8.02,,0.2,,0,,0.01,,28,,
1/25/2023  4:50:24 am,,6,,34.97,,"1,200.00",,93.29,,0,,1.48,0,6.69,,0.2,,0,,0.01,,28.01,,
1/25/2023  4:51:23 am,,6,,33.34,,"1,200.00",,93.84,,0,,1.48,0,6.15,,0.2,,0,,0.01,,28,,
1/25/2023  4:52:23 am,,6,,27.75,,"1,200.00",,93.24,,0,,1.5,0,6.77,,0.2,,0,,0,,28.01,,
1/25/2023  4:53:24 am,,6,,28.72,,"1,200.00",,92.99,,0,,1.48,0,7.01,,0.2,,0,,0.01,,28,,
1/25/2023  4:54:22 am,,6,,25.61,,"1,200.00",,92.16,,0,,1.5,0,7.85,,0.2,,0,,0.19,,28,,
1/25/2023  4:55:23 am,,6,,27.7,,"1,199.00",,91.94,,0,,1.48,0,8.06,,0.2,,0,,0.01,,28,,
1/25/2023  4:56:24 am,,6,,31.26,,"1,200.00",,91.93,,0,,1.48,0,8.07,,0.2,,0,,0.02,,27.99,,
1/25/2023  4:57:22 am,,6,,32.82,,"1,200.00",,92.52,,0,,1.5,0,7.47,,0.2,,0,,0.2,,28.01,,
1/25/2023  4:58:23 am,,6,,34.27,,"1,200.00",,93.2,,0,,1.48,0,6.79,,0.2,,0,,0.01,,27.99,,
1/25/2023  4:59:24 am,,6,,25.44,,"1,200.00",,92.11,,0,,1.5,0,7.9,,0.2,,0,,0,,28,,
1/25/2023  5:00:23 am,,6,,29.82,,"1,199.00",,92.14,,0,,1.5,0,7.86,,0.2,,0,,0.19,,27.99,,
1/25/2023  5:01:23 am,,6,,31.79,,"1,200.00",,92.58,,0,,1.5,0,7.41,,0.2,,0,,0.01,,28,,
1/25/2023  5:02:24 am,,6,,31.99,,"1,200.00",,93.11,,0,,1.5,0,6.89,,0.2,,0,,0.01,,28,,
1/25/2023  5:03:23 am,,6,,26.79,,"1,200.00",,92.36,,0,,1.48,0,7.65,,0.2,,0,,0.19,,28.01,,
1/25/2023  5:04:23 am,,6,,25.77,,"1,200.00",,91.61,,0,,1.48,0,8.4,,0.2,,0,,0.19,,28,,
1/25/2023  5:05:24 am,,6,,34.59,,"1,200.00",,92.56,,0,,1.5,0,7.42,,0.2,,0,,0.02,,28,,
1/25/2023  5:06:24 am,,6,,31.87,,"1,200.00",,92.81,,0,,1.48,0,7.19,,0.2,,0,,0,,28,,
1/25/2023  5:07:23 am,,6,,34.38,,"1,200.00",,93.25,,0,,1.48,0,6.74,,0.2,,0,,0.35,,27.99,,
1/25/2023  5:08:23 am,,6,,31.75,,"1,200.00",,93.42,,0,,1.48,0,6.58,,0.2,,0,,0,,28.01,,
1/25/2023  5:09:24 am,,6,,25.75,,"1,200.00",,92.39,,0,,1.48,0,7.62,,0.2,,0,,0,,27.99,,
1/25/2023  5:10:23 am,,6,,28.59,,"1,200.00",,92.5,,0,,1.48,0,7.51,,0.2,,0,,0,,28,,
1/25/2023  5:11:24 am,,6,,31.21,,"1,200.00",,92.75,,0,,1.48,0,7.25,,0.2,,0,,0,,28,,
1/25/2023  5:12:24 am,,6,,31.22,,"1,200.00",,92.99,,0,,1.46,0,7.01,,0.2,,0,,0,,28,,
1/25/2023  5:13:23 am,,6,,30.97,,"1,200.00",,93.21,,0,,1.5,0,6.78,,0.2,,0,,0,,28,,
1/25/2023  5:14:23 am,,6,,27.63,,"1,200.00",,93.02,,0,,1.5,0,6.99,,0.2,,0,,0,,28.01,,
1/25/2023  5:15:24 am,,6,,26.74,,"1,199.00",,92.43,,0,,1.48,0,7.58,,0.2,,0,,0,,28,,
1/25/2023  5:16:23 am,,6,,28.4,,"1,200.00",,92.2,,0,,1.48,0,7.81,,0.2,,0,,0.15,,28.01,,
1/25/2023  5:17:23 am,,6,,26.87,,"1,200.00",,91.5,,0,,1.5,0,8.51,,0.2,,0,,0,,28,,
1/25/2023  5:18:24 am,,6,,28.92,,"1,199.00",,91.62,,0,,1.5,0,8.38,,0.2,,0,,0.17,,28.01,,
1/25/2023  5:19:23 am,,6,,32.88,,"1,200.00",,92.16,,0,,1.5,0,7.83,,0.2,,0,,0.18,,27.99,,
1/25/2023  5:20:23 am,,6,,33.33,,"1,200.00",,92.8,,0,,1.5,0,7.19,,0.2,,0,,0,,28,,
1/25/2023  5:21:24 am,,6,,29.97,,"1,200.00",,92.64,,0,,1.48,0,7.36,,0.2,,0,,0,,27.99,,
1/25/2023  5:22:23 am,,6,,27.93,,"1,200.00",,92.1,,0,,1.5,0,7.91,,0.2,,0,,0,,28.01,,
1/25/2023  5:23:24 am,,6,,31.01,,"1,200.00",,92.38,,0,,1.5,0,7.61,,0.2,,0,,0.01,,28,,
1/25/2023  5:24:23 am,,6,,29.39,,"1,200.00",,92.21,,0,,1.48,0,7.79,,0.2,,0,,0.18,,28,,
1/25/2023  5:25:24 am,,6,,27.62,,"1,200.00",,92.09,,0,,1.48,0,7.92,,0.2,,0,,0.18,,28.01,,
1/25/2023  5:26:24 am,,6,,31.87,,"1,199.00",,92.45,,0,,1.5,0,7.55,,0.2,,0,,0,,27.99,,
1/25/2023  5:27:23 am,,6,,31.34,,"1,200.00",,92.64,,0,,1.48,0,7.35,,0.2,,0,,0,,28,,
1/25/2023  5:28:24 am,,6,,31.81,,"1,200.00",,92.92,,0,,1.46,0,7.07,,0.2,,0,,0,,28,,
1/25/2023  5:29:23 am,,6,,25.97,,"1,200.00",,91.87,,0,,1.5,0,8.14,,0.2,,0,,0.16,,28.01,,
1/25/2023  5:30:24 am,,6,,29.39,,"1,200.00",,91.9,,0,,1.5,0,8.1,,0.2,,0,,0.17,,28,,
1/25/2023  5:31:22 am,,6,,26.94,,"1,200.00",,91.34,,0,,1.5,0,8.66,,0.2,,0,,0,,28.01,,
1/25/2023  5:32:23 am,,6,,27.33,,"1,200.00",,91.02,,0,,1.48,0,8.99,,0.2,,0,,0.01,,28,,
1/25/2023  5:33:23 am,,6,,24.91,,"1,200.00",,90.14,,0,,1.5,0,9.87,,0.2,,0,,0.18,,28.01,,
1/25/2023  5:34:24 am,,6,,24.56,,"1,200.00",,89.24,,0,,1.5,0,10.77,,0.2,,0,,0.36,,28.01,,
1/25/2023  5:35:23 am,,6,,25.96,,"1,200.00",,88.46,,0,,1.48,0,11.55,,0.2,,0,,0.03,,28.01,,
1/25/2023  5:36:23 am,,6,,30.14,,"1,200.00",,88.68,,0,,1.5,0,11.32,,0.2,,0,,0.21,,28,,
1/25/2023  5:37:24 am,,6,,37.83,,"1,200.00",,90.07,,0,,1.5,0,9.91,,0.2,,0,,0.2,,27.99,,
1/25/2023  5:38:24 am,,6,,35.39,,"1,200.00",,90.9,,0,,1.48,0,9.09,,0.2,,0,,0,,28.01,,
1/25/2023  5:39:23 am,,6,,34.42,,"1,200.00",,91.6,,0,,1.48,0,8.39,,0.2,,0,,0.01,,28,,
1/25/2023  5:40:24 am,,6,,30.59,,"1,199.00",,91.69,,0,,1.5,0,8.31,,0.2,,0,,0,,28,,
1/25/2023  5:41:22 am,,6,,29.99,,"1,200.00",,91.64,,0,,1.5,0,8.36,,0.2,,0,,0,,27.99,,
1/25/2023  5:42:23 am,,6,,31.25,,"1,200.00",,91.96,,0,,1.5,0,8.03,,0.2,,0,,0.18,,28.01,,
1/25/2023  5:43:24 am,,6,,28.74,,"1,200.00",,91.92,,0,,1.48,0,8.08,,0.2,,0,,0,,28,,
1/25/2023  5:44:23 am,,6,,28.02,,"1,200.00",,91.36,,0,,1.5,0,8.65,,0.2,,0,,0.18,,28,,
1/25/2023  5:45:23 am,,6,,26.27,,"1,200.00",,90.59,,0,,1.5,0,9.42,,0.2,,0,,0,,28.01,,
1/25/2023  5:46:24 am,,6,,29.59,,"1,200.00",,90.45,,0,,1.48,0,9.55,,0.2,,0,,0.17,,28,,
1/25/2023  5:47:23 am,,6,,33.05,,"1,200.00",,91.26,,0,,1.5,0,8.73,,0.2,,0,,0,,28,,
1/25/2023  5:48:23 am,,6,,31.76,,"1,200.00",,91.53,,0,,1.48,0,8.47,,0.2,,0,,0,,28.01,,
1/25/2023  5:49:24 am,,6,,29.27,,"1,200.00",,91.33,,0,,1.5,0,8.67,,0.2,,0,,0,,28,,
1/25/2023  5:50:22 am,,6,,33.2,,"1,200.00",,91.79,,0,,1.5,0,8.2,,0.2,,0,,0,,28,,
1/25/2023  5:51:23 am,,6,,29.29,,"1,200.00",,91.53,,0,,1.5,0,8.47,,0.2,,0,,0.15,,28,,
1/25/2023  5:52:23 am,,6,,28.98,,"1,200.00",,91.39,,0,,1.5,0,8.61,,0.2,,0,,0,,28,,
1/25/2023  5:53:24 am,,6,,30.35,,"1,200.00",,91.51,,0,,1.48,0,8.49,,0.2,,0,,0,,28,,
1/25/2023  5:54:23 am,,6,,30.52,,"1,200.00",,91.67,,0,,1.48,0,8.33,,0.2,,0,,0.14,,28,,
1/25/2023  5:55:23 am,,6,,29.09,,"1,200.00",,91.5,,0,,1.5,0,8.5,,0.2,,0,,0,,28,,
1/25/2023  5:56:24 am,,6,,29.81,,"1,200.00",,91.64,,0,,1.5,0,8.36,,0.2,,0,,0,,28,,
1/25/2023  5:57:22 am,,6,,30.7,,"1,200.00",,91.73,,0,,1.48,0,8.27,,0.2,,0,,0.15,,27.99,,
1/25/2023  5:58:23 am,,6,,29.3,,"1,199.00",,91.64,,0,,1.5,0,8.36,,0.2,,0,,0,,28,,
1/25/2023  5:59:23 am,,6,,30.22,,"1,200.00",,91.75,,0,,1.5,0,8.25,,0.2,,0,,0,,28,,
1/25/2023  6:00:24 am,,6,,33.16,,"1,200.00",,92.39,,0,,1.5,0,7.6,,0.2,,0,,0.16,,28,,
1/25/2023  6:01:23 am,,6,,30.7,,"1,200.00",,92.38,,0,,1.5,0,7.62,,0.2,,0,,0,,28,,
1/25/2023  6:02:23 am,,6,,27.5,,"1,200.00",,91.83,,0,,1.48,0,8.18,,0.2,,0,,0,,28,,
1/25/2023  6:03:22 am,,6,,28.03,,"1,200.00",,91.41,,0,,1.5,0,8.6,,0.2,,0,,0.15,,28,,
1/25/2023  6:04:23 am,,6,,30.69,,"1,200.00",,91.71,,0,,1.48,0,8.29,,0.2,,0,,0,,28,,
1/25/2023  6:05:23 am,,6,,31.92,,"1,200.00",,92.35,,0,,1.5,0,7.64,,0.2,,0,,0,,27.99,,
1/25/2023  6:06:24 am,,6,,30.38,,"1,200.00",,92.51,,0,,1.5,0,7.49,,0.2,,0,,0.16,,28.01,,
1/25/2023  6:07:23 am,,6,,28.06,,"1,199.00",,91.97,,0,,1.5,0,8.04,,0.2,,0,,0,,27.99,,
1/25/2023  6:08:23 am,,6,,27.15,,"1,200.00",,91.39,,0,,1.48,0,8.61,,0.2,,0,,0,,28,,
1/25/2023  6:09:24 am,,6,,32.94,,"1,199.00",,91.89,,0,,1.48,0,8.1,,0.2,,0,,0.17,,27.99,,
1/25/2023  6:10:23 am,,6,,34.49,,"1,200.00",,92.54,,0,,1.5,0,7.45,,0.2,,0,,0.17,,28,,
1/25/2023  6:11:23 am,,6,,28.22,,"1,200.00",,92.21,,0,,1.48,0,7.79,,0.2,,0,,0,,28,,
1/25/2023  6:12:24 am,,6,,29.05,,"1,199.00",,91.94,,0,,1.48,0,8.06,,0.2,,0,,0,,28,,
1/25/2023  6:13:23 am,,6,,28.1,,"1,200.00",,91.58,,0,,1.48,0,8.43,,0.2,,0,,0,,28,,
1/25/2023  6:14:24 am,,6,,30.04,,"1,200.00",,91.65,,0,,1.5,0,8.34,,0.2,,0,,0,,28,,
1/25/2023  6:15:22 am,,6,,29.45,,"1,199.00",,91.51,,0,,1.5,0,8.49,,0.2,,0,,0.34,,28,,
1/25/2023  6:16:23 am,,6,,27.78,,"1,200.00",,91.42,,0,,1.5,0,8.58,,0.2,,0,,0.17,,28,,
1/25/2023  6:17:23 am,,6,,29.45,,"1,200.00",,91.25,,0,,1.5,0,8.76,,0.2,,0,,0.01,,28,,
1/25/2023  6:18:24 am,,6,,28.35,,"1,200.00",,91.24,,0,,1.5,0,8.76,,0.2,,0,,0,,28.01,,
1/25/2023  6:19:23 am,,6,,35.49,,"1,200.00",,91.93,,0,,1.48,0,8.06,,0.2,,0,,0,,27.99,,
1/25/2023  6:20:23 am,,6,,34.4,,"1,200.00",,92.62,,0,,1.5,0,7.37,,0.2,,0,,0,,28.01,,
1/25/2023  6:21:24 am,,6,,35.21,,"1,200.00",,93.82,,0,,1.5,0,6.17,,0.2,,0,,0.17,,27.99,,
1/25/2023  6:22:23 am,,6,,25.78,,"1,200.00",,93.03,,0,,1.5,0,6.98,,0.2,,0,,0,,28,,
1/25/2023  6:23:23 am,,6,,28.54,,"1,200.00",,92.89,,0,,1.48,0,7.12,,0.2,,0,,0,,28,,
1/25/2023  6:24:24 am,,6,,26.02,,"1,200.00",,91.88,,0,,1.48,0,8.13,,0.2,,0,,0.17,,28,,
1/25/2023  6:25:23 am,,6,,26.58,,"1,199.00",,91.39,,0,,1.48,0,8.62,,0.2,,0,,0,,27.99,,
1/25/2023  6:26:23 am,,6,,32.6,,"1,200.00",,91.84,,0,,1.48,0,8.15,,0.2,,0,,0,,27.99,,
1/25/2023  6:27:24 am,,6,,31.37,,"1,199.00",,91.83,,0,,1.48,0,8.17,,0.2,,0,,0.18,,27.99,,
1/25/2023  6:28:22 am,,6,,30.92,,"1,200.00",,92.14,,0,,1.5,0,7.86,,0.2,,0,,0,,28.01,,
1/25/2023  6:29:23 am,,6,,30.22,,"1,199.00",,92.3,,0,,1.5,0,7.69,,0.2,,0,,0,,28,,
1/25/2023  6:30:24 am,,6,,29.5,,"1,200.00",,91.98,,0,,1.48,0,8.02,,0.2,,0,,0.17,,28,,
1/25/2023  6:31:22 am,,6,,29.07,,"1,200.00",,91.97,,0,,1.5,0,8.03,,0.2,,0,,0,,28,,
1/25/2023  6:32:23 am,,6,,29.72,,"1,200.00",,91.69,,0,,1.5,0,8.32,,0.2,,0,,0,,27.99,,
1/25/2023  6:33:23 am,,6,,28.44,,"1,200.00",,91.59,,0,,1.5,0,8.41,,0.2,,0,,0.16,,28.01,,
1/25/2023  6:34:24 am,,6,,26.4,,"1,199.00",,90.9,,0,,1.48,0,9.11,,0.2,,0,,0,,28,,
1/25/2023  6:35:22 am,,6,,33.05,,"1,200.00",,91.8,,0,,1.48,0,8.19,,0.2,,0,,0,,28,,
1/25/2023  6:36:24 am,,6,,30.55,,"1,200.00",,91.39,,0,,1.5,0,8.6,,0.2,,0,,0,,27.99,,
1/25/2023  6:37:23 am,,6,,31.01,,"1,200.00",,91.57,,0,,1.48,0,8.42,,0.2,,0,,0,,28.02,,
1/25/2023  6:38:24 am,,6,,34.19,,"1,200.00",,92.33,,0,,1.5,0,7.66,,0.2,,0,,0,,27.99,,
1/25/2023  6:39:22 am,,6,,26.95,,"1,199.00",,91.24,,0,,1.5,0,8.77,,0.2,,0,,0.33,,28,,
1/25/2023  6:40:23 am,,6,,28.39,,"1,200.00",,91.26,,0,,1.48,0,8.74,,0.2,,0,,0,,28.01,,
1/25/2023  6:41:23 am,,6,,33.74,,"1,200.00",,91.88,,0,,1.48,0,8.11,,0.2,,0,,0,,27.99,,
1/25/2023  6:42:24 am,,6,,30.17,,"1,199.00",,91.7,,0,,1.48,0,8.3,,0.2,,0,,0.15,,28.01,,
1/25/2023  6:43:23 am,,6,,31.17,,"1,200.00",,91.84,,0,,1.48,0,8.15,,0.2,,0,,0,,27.99,,
1/25/2023  6:44:23 am,,6,,32.07,,"1,200.00",,92.02,,0,,1.5,0,7.97,,0.2,,0,,0,,28,,
1/25/2023  6:45:22 am,,6,,29.67,,"1,199.00",,91.75,,0,,1.5,0,8.25,,0.2,,0,,0.13,,28,,
1/25/2023  6:46:23 am,,6,,27.82,,"1,200.00",,91.6,,0,,1.5,0,8.41,,0.2,,0,,0,,28.01,,
1/25/2023  6:47:23 am,,6,,29.98,,"1,200.00",,91.49,,0,,1.5,0,8.51,,0.2,,0,,0,,27.99,,
1/25/2023  6:48:24 am,,6,,31.25,,"1,200.00",,91.63,,0,,1.48,0,8.37,,0.2,,0,,0.31,,28,,
1/25/2023  6:49:23 am,,6,,29.94,,"1,200.00",,91.9,,0,,1.5,0,8.1,,0.2,,0,,0,,28,,
1/25/2023  6:50:24 am,,6,,28.27,,"1,200.00",,91.56,,0,,1.5,0,8.44,,0.2,,0,,0,,28,,
1/25/2023  6:51:24 am,,6,,26.94,,"1,200.00",,90.9,,0,,1.5,0,9.11,,0.2,,0,,0.33,,28,,
1/25/2023  6:52:22 am,,6,,29.62,,"1,200.00",,90.98,,0,,1.48,0,9.02,,0.2,,0,,0.15,,28,,
1/25/2023  6:53:23 am,,6,,29.96,,"1,199.00",,91.51,,0,,1.5,0,8.49,,0.2,,0,,0,,28.01,,
1/25/2023  6:54:24 am,,6,,34.59,,"1,199.00",,92.11,,0,,1.5,0,7.88,,0.2,,0,,0.15,,27.99,,
1/25/2023  6:55:22 am,,6,,27.09,,"1,199.00",,91.54,,0,,1.5,0,8.47,,0.2,,0,,0,,28.02,,
1/25/2023  6:56:23 am,,6,,29.49,,"1,200.00",,91.38,,0,,1.5,0,8.62,,0.2,,0,,0,,27.98,,
1/25/2023  6:57:23 am,,6,,26.56,,"1,199.00",,90.7,,0,,1.48,0,9.31,,0.2,,0,,0.33,,28.01,,
1/25/2023  6:58:24 am,,6,,28.84,,"1,200.00",,90.65,,0,,1.5,0,9.35,,0.2,,0,,0,,27.99,,
1/25/2023  6:59:23 am,,6,,29.41,,"1,200.00",,90.75,,0,,1.5,0,9.25,,0.2,,0,,0,,28.01,,
1/25/2023  7:00:24 am,,6,,28.52,,"1,200.00",,90.28,,0,,1.5,0,9.72,,0.2,,0,,0.16,,27.99,,
1/25/2023  7:01:23 am,,6,,31.35,,"1,200.00",,90.63,,0,,1.5,0,9.36,,0.2,,0,,0,,28,,
1/25/2023  7:02:23 am,,6,,33.76,,"1,200.00",,91.35,,0,,1.48,0,8.64,,0.2,,0,,0,,28,,
1/25/2023  7:03:24 am,,6,,28.7,,"1,199.00",,90.91,,0,,1.5,0,9.1,,0.2,,0,,0.15,,28,,
1/25/2023  7:04:24 am,,6,,31.1,,"1,200.00",,91.3,,0,,1.5,0,8.7,,0.2,,0,,0,,28,,
1/25/2023  7:05:23 am,,6,,30.74,,"1,199.00",,91.56,,0,,1.5,0,8.44,,0.2,,0,,0,,28,,
1/25/2023  7:06:24 am,,6,,30.38,,"1,200.00",,91.56,,0,,1.48,0,8.44,,0.2,,0,,0.14,,28,,
1/25/2023  7:07:23 am,,6,,30.53,,"1,200.00",,91.62,,0,,1.5,0,8.37,,0.2,,0,,0,,28,,
1/25/2023  7:08:24 am,,6,,30.2,,"1,200.00",,91.5,,0,,1.5,0,8.49,,0.2,,0,,0,,28,,
1/25/2023  7:09:24 am,,6,,31.85,,"1,200.00",,91.71,,0,,1.5,0,8.29,,0.2,,0,,0.14,,28,,
1/25/2023  7:10:23 am,,6,,29.43,,"1,200.00",,91.73,,0,,1.48,0,8.27,,0.2,,0,,0,,28.01,,
1/25/2023  7:11:23 am,,6,,29.57,,"1,200.00",,91.63,,0,,1.48,0,8.37,,0.2,,0,,0,,27.99,,
1/25/2023  7:12:24 am,,6,,28.82,,"1,200.00",,91.37,,0,,1.5,0,8.63,,0.2,,0,,0.15,,28,,
1/25/2023  7:13:22 am,,6,,31.97,,"1,200.00",,91.68,,0,,1.5,0,8.32,,0.2,,0,,0,,27.99,,
1/25/2023  7:14:23 am,,6,,30.54,,"1,200.00",,91.8,,0,,1.48,0,8.2,,0.2,,0,,0,,28.01,,
1/25/2023  7:15:24 am,,6,,29.59,,"1,200.00",,91.46,,0,,1.5,0,8.55,,0.2,,0,,0.16,,27.99,,
1/25/2023  7:16:24 am,,6,,28.04,,"1,200.00",,91.22,,0,,1.5,0,8.78,,0.2,,0,,0,,28,,
1/25/2023  7:17:23 am,,6,,29.27,,"1,200.00",,91.11,,0,,1.5,0,8.89,,0.2,,0,,0,,28,,
1/25/2023  7:18:23 am,,6,,28.67,,"1,200.00",,90.89,,0,,1.48,0,9.11,,0.2,,0,,0.15,,28.01,,
1/25/2023  7:19:24 am,,6,,32.82,,"1,200.00",,91.47,,0,,1.5,0,8.52,,0.2,,0,,0,,27.99,,
1/25/2023  7:20:24 am,,6,,32.55,,"1,200.00",,91.83,,0,,1.5,0,8.17,,0.2,,0,,0,,28,,
1/25/2023  7:21:23 am,,6,,30.49,,"1,200.00",,91.75,,0,,1.5,0,8.25,,0.2,,0,,0.33,,27.99,,
1/25/2023  7:22:23 am,,6,,29.1,,"1,200.00",,91.51,,0,,1.5,0,8.49,,0.2,,0,,0,,28.01,,
1/25/2023  7:23:24 am,,6,,28.28,,"1,200.00",,91.19,,0,,1.48,0,8.82,,0.2,,0,,0,,28,,
1/25/2023  7:24:23 am,,6,,29.94,,"1,200.00",,91.11,,0,,1.5,0,8.89,,0.2,,0,,0.34,,28,,
1/25/2023  7:25:24 am,,6,,32.31,,"1,199.00",,91.53,,0,,1.48,0,8.46,,0.2,,0,,0,,28,,
1/25/2023  7:26:24 am,,6,,32.44,,"1,200.00",,91.95,,0,,1.5,0,8.05,,0.2,,0,,0,,27.99,,
1/25/2023  7:27:23 am,,6,,29.4,,"1,200.00",,91.69,,0,,1.48,0,8.31,,0.2,,0,,0.17,,28,,
1/25/2023  7:28:23 am,,6,,30.15,,"1,200.00",,91.7,,0,,1.48,0,8.3,,0.2,,0,,0,,27.99,,
1/25/2023  7:29:24 am,,6,,29.13,,"1,200.00",,91.58,,0,,1.5,0,8.42,,0.2,,0,,0,,28.01,,
1/25/2023  7:30:22 am,,6,,27.44,,"1,200.00",,91.07,,0,,1.5,0,8.94,,0.2,,0,,0.16,,27.99,,
1/25/2023  7:31:23 am,,6,,32.15,,"1,200.00",,91.61,,0,,1.5,0,8.38,,0.2,,0,,0,,28.01,,
1/25/2023  7:32:24 am,,6,,30.9,,"1,200.00",,91.8,,0,,1.5,0,8.2,,0.2,,0,,0,,28,,
1/25/2023  7:33:24 am,,6,,27.76,,"1,200.00",,91.33,,0,,1.5,0,8.68,,0.2,,0,,0.17,,28,,
1/25/2023  7:34:23 am,,6,,30.02,,"1,200.00",,91.42,,0,,1.5,0,8.58,,0.2,,0,,0,,28,,
1/25/2023  7:35:23 am,,6,,29.09,,"1,199.00",,91.24,,0,,1.5,0,8.76,,0.2,,0,,0,,27.99,,
1/25/2023  7:36:24 am,,6,,29.84,,"1,199.00",,91.3,,0,,1.5,0,8.7,,0.2,,0,,0.17,,28,,
1/25/2023  7:37:23 am,,6,,31.28,,"1,200.00",,91.36,,0,,1.5,0,8.63,,0.2,,0,,0,,28,,
1/25/2023  7:38:23 am,,6,,32.29,,"1,200.00",,91.87,,0,,1.48,0,8.12,,0.2,,0,,0,,28,,
1/25/2023  7:39:24 am,,6,,32.53,,"1,200.00",,92.27,,0,,1.48,0,7.72,,0.2,,0,,0.17,,28,,
1/25/2023  7:40:23 am,,6,,26.7,,"1,200.00",,91.77,,0,,1.5,0,8.38,,0.2,,0,,0,,28.01,,
1/25/2023  7:41:23 am,,6,,29.42,,"1,200.00",,91.76,,0,,1.48,0,8.24,,0.2,,0,,0,,28.01,,
1/25/2023  7:42:24 am,,6,,28.2,,"1,200.00",,91.47,,0,,1.48,0,8.54,,0.2,,0,,0.35,,28,,
1/25/2023  7:43:22 am,,6,,29.26,,"1,199.00",,91.44,,0,,1.48,0,8.56,,0.2,,0,,0,,28,,
1/25/2023  7:44:23 am,,6,,31.8,,"1,200.00",,91.55,,0,,1.5,0,8.45,,0.2,,0,,0.19,,27.99,,
1/25/2023  7:45:23 am,,6,,32.91,,"1,200.00",,92.3,,0,,1.48,0,7.69,,0.2,,0,,0.17,,28,,
1/25/2023  7:46:24 am,,6,,30.84,,"1,199.00",,92.28,,0,,1.5,0,7.72,,0.2,,0,,0,,28,,
1/25/2023  7:47:23 am,,6,,26.55,,"1,200.00",,91.58,,0,,1.5,0,8.43,,0.2,,0,,0,,28,,
1/25/2023  7:48:23 am,,6,,30.3,,"1,200.00",,91.73,,0,,1.5,0,8.26,,0.2,,0,,0.33,,28,,
1/25/2023  7:49:24 am,,6,,28.78,,"1,200.00",,91.54,,0,,1.5,0,8.46,,0.2,,0,,0,,28,,
1/25/2023  7:50:23 am,,6,,31.08,,"1,200.00",,91.78,,0,,1.5,0,8.22,,0.2,,0,,0,,28,,
1/25/2023  7:51:23 am,,6,,30.81,,"1,200.00",,91.68,,0,,1.48,0,8.32,,0.2,,0,,0.14,,28,,
1/25/2023  7:52:24 am,,6,,30.37,,"1,200.00",,91.73,,0,,1.5,0,8.27,,0.2,,0,,0,,28,,
